Texto,Sentiment
"QT @SoleDiazGarcia: Todo el movimiento obrero de Cordoba se ha pronunciado contra la brutal represion a los Municipales de Jesus Maria y el vasto accionar policial contra los obreros de Arcor y su sindicato. Es el regimen de Schiaretti para imponer el pacto UIA-CGT-Gobierno Nacional. ; En estas condiciones acaban de liberar a todos los municipales detenidos anoche en un brutal operativo represivo orquestado por el intendente @LuisPicat, la policia de @JSchiaretti y el Fiscal Monti para recortar salarios. Preparamos la accion gremial y penal correspondiente. https://t.co/vs0P57i3qw",NEGATIVE
"@Marcelo_Trias Hola! Gracias por escribirnos. Por los productos SIMPLE BAGO ARCOR, nos podes escribir en la pagina web https://t.co/qD3VOWvyx5 ¡Saludos! Servicio de Atencion al Consumidor",NEUTRAL
"@elmonodesofista ─Papa, pero guaymallen no es de Arcor. ─Comete tu alfajor.",NEUTRAL
@nahuelhae @Mercadolibre @nhbasilotta @arcorprensa_ar ¡Nos pone muy felices que te haya llegado! 💪 Ahora ya sabemos que queremos para nuestro proximo pedido... 🤤 💛,NEUTRAL
"@Vicious_Arg Ahora que estamos @arcor, podemos recibir tu mje privado. ¡Gracias! Servicio de Atencion al Consumidor",NEUTRAL
RT @EGLDLMarcas: Hace 20 años esta era la oferta de Mc Donalds si estrabas a obras del Teatro El Nacional: un postre con un Twirl de Cadbury gratis con la compra de un combo grande #elgranlibrodelasmarcas https://t.co/AYKmG9HN95,NEUTRAL
"@vanita_ube Previendo esto, en La Serenisima hemos reforzado nuestra produccion y asignado todos los recursos disponibles para elaborar los productos de mayor consumo.",NEUTRAL
"A partial list of companies, from @BacardiLimited to @Verizon to @Unilever, doing what they can to help during the #COVID19 crisis - from @LeonKaye https://t.co/EoUKsGXAJA https://t.co/MLXQHRd4c4",NEUTRAL
"RT @RLIBlog: Al visitar Curazao en 1960, Alfred Heineken observo la cantidad de botellas de Heineken por el suelo y la falta de vivienda para los pobres. Asi que con el arquitecto John Habraken diseño una botella que sirviera de ladrillo. De esta forma, surgieron las botellas de 350 y 500 ml. https://t.co/94cxcOMnYz",NEUTRAL
RT @EGLDLMarcas: Hace 20 años esta era la oferta de Mc Donalds si estrabas a obras del Teatro El Nacional: un postre con un Twirl de Cadbury gratis con la compra de un combo grande #elgranlibrodelasmarcas https://t.co/AYKmG9HN95,NEUTRAL
@orimarcogliese torta oreo? no habiamos quedado en la de brownies?,NEUTRAL
En IG una le dio un atun La Campagnola al gato y se me cayeron las rodajas de alpargata que le estaba por tirar al puchero.,NEGATIVE
RT @MDMGeek: I'm not sure if I'm a fan of these big brand guys (@McDonalds @Audi @CocaCola @Chiquita @VW) making logo changes to show they are sympathetic. I think there are better ways to use that money during a crisis like this. #SocialDistancing #COVIDー19 @rwang0 https://t.co/ftHkWqbyF8,NEUTRAL
"From @Bacardi to @JetBlue to @Unilever to @Verizon, here’s a short but sweet who’s who of companies stepping up to assist with the #COVID19 crisis - by @LeonKaye https://t.co/EoUKsGXAJA https://t.co/eVaLa058Rc",NEUTRAL
RT @AperturaCom: Deliveroo y Unilever se unen para garantizar el acceso a productos basicos en menos de 30 minutos https://t.co/cZUQkNVMiA,POSITIVE
"La Policia Bonerense recapturo al https://t.co/2A0Go2a9Z9 hombre fugado del Hospital Iriarte de Quilmes.Los oficiales de la Comosaria 1.era lo encontraron en Quilmes Oeste tomando cerveza con amigos.Ya les habian realozado examenes por coronavirus, ya que no tenia sintomas. https://t.co/qEWj6E9haE",NEUTRAL
La empresa @Quilmes_Cerveza dona alcohol sanitizante producido a partir de cerveza https://t.co/zQlhbp5tnG,POSITIVE
Bien @Quilmes_Cerveza y la PYME Restinga produciendo alcohol al 70% para donar a 5 provincias. #coronavirus https://t.co/5fyftaCdzY,POSITIVE
@fedkuri Gilette.,NEUTRAL
@bradyaustin @McDonalds @BAustinMC @jvanlan That was a pretty big fail but so many people said it would be easy,NEUTRAL
RT @MDMGeek: I'm not sure if I'm a fan of these big brand guys (@McDonalds @Audi @CocaCola @Chiquita @VW) making logo changes to show they are sympathetic. I think there are better ways to use that money during a crisis like this. #SocialDistancing #COVIDー19 @rwang0 https://t.co/ftHkWqbyF8,NEUTRAL
"@McDonalds_Ar Siempre fui fan de las hamburguesas, extraño la Angus Tasty pero de vez en cuanto tambien compraba un McWrap, necesitaba pollo algun que otro dia. https://t.co/wAfJKkaE1q",POSITIVE
@Vampira6662 Hola bombona...peleando contra molinos de viento 😂,NEUTRAL
@itslwt91 te imaginas tocas en el pepsi un dia y al siguiente en el palacio jajagsjsk,NEUTRAL
RT @LuisEdBL: @LaCasacaBlog #ViernesTematicoLacasaca #CamisetasyBebidas @BarcelonaSC 2003 Cerveza Biela 2004 Cerveza Brahma 2019 Cerveza Pilsener La relacion @BarcelonaSC & @PilsenerEcuador se ha dado entre (1996-2003) y (2005 - actualidad) https://t.co/DCOGBlJAHU,NEUTRAL
RT @MDMGeek: @Chiquita @McDonalds @Audi @CocaCola @VW @rwang0 Thank you for the update. 🙏🙌,NEUTRAL
@Chiquita @MDMGeek @McDonalds @Audi @CocaCola @VW MyPOV: thanks for sharing.,NEUTRAL
"RT @Chiquita: @MDMGeek @McDonalds @Audi @CocaCola @VW @rwang0 While we changed our logo to emphasize the importance of staying home during this pandemic, we also donated bananas to nonprofits across the US👍 We hope you keep on staying informed throughout this horrible crisis and remember to always #StaySafe!💛🍌",NEUTRAL
"RT @McgyverEdward: Para mis amigos de ⁦@LaCasacaBlog⁩: playeras de clubes #CamisetasYBebidas #ViernesTematicoCasaca: Corona(@atlasfc⁩,⁦@ClubDeCuervos⁩),Carlsberg(Liverpool FC),Pepsi(@Atlante⁩),Peñafiel(Atlante),Coca-Cola(@ClubAmerica⁩,⁦@ClubNecaxa⁩), Coors(Chelsea FC) https://t.co/eCg0PENFpR",NEUTRAL
Me dieron ganas de tomar coca,POSITIVE
RT @BeKindOkk: @DesignationSix In case you missed it. Carlson is losing Fox News $80 million a year due to an advertiser boycott. What would happen if every one of us made lists of their sponsors like this everyday MyPillow Nestle Disney UniversalPictures GoldenCorral Arbys RedLobster RubyTuesday Starbucks,NEUTRAL
RT @Sditomaso: Lo mejor de la #Cuarentena? Las lindas historias 🇦🇷 Mira como @Quilmes_Cerveza 🍻y @restingagin 🍸 PYME de Bs As hacen y Donan alcohol sanitizante al 70% hecho a base de mosto cervecero fermentado para personal de salud de hospitales🏥publicos y centros de atencion primaria. 👏 https://t.co/m9wiWzlnI5,POSITIVE
RT @mayrasmendoza: Hoy recibimos las ecocamas que seran ubicadas en el Centro de Aislamiento Sanitario que funcionara en la @UNQoficial ¡Gracias a @Quilmes_Cerveza por la donacion y a @EconcienciaA por la tarea que hacen! https://t.co/uOZdX2nxLG,POSITIVE
Hoy recibimos las ecocamas que seran ubicadas en el Centro de Aislamiento Sanitario que funcionara en la @UNQoficial ¡Gracias a @Quilmes_Cerveza por la donacion y a @EconcienciaA por la tarea que hacen! https://t.co/uOZdX2nxLG,POSITIVE
"RT @JerseySantosLag: @LaCasacaBlog #CamisetasYBebidas Al ser un equipo cuyo dueño fue una Cerveceria por años,normal la presencia de marcas de Cerveza en Santos. Corona ha estado desde 94 hasta 2018 al frente o en la espalda,en 18 cambio x Bud Light. (En Mx no se puede usar logo de Cerveza al frente desde el 00) https://t.co/Z7NEy5mPdC",NEUTRAL
"Que despelote las Tentaciones Caseritas, ultima adicion al Bagley Cinematic Universe (BCU) https://t.co/3JA5sjAVZy",POSITIVE
"QT @resistearchivo: La mejor publicidad de esa epoca ; Sale HILO de avisos de Alfajores Blanco/Negro Bagley, cumbre absoluta del manejo estetico publicitario. https://t.co/um4FkI4osQ",POSITIVE
"QT @ursuvargues: A esto hay que sumar la mil fabricas y empresas que funcionan en la Provincia de Buenos Aires sin los protocolos correspondientes y sin testeos masivos ante los contagios. Ayer paro todo el Neumatico por esto, antes Bagley, antes Papelera Del Plata, etc Estado ausente. ; 1391 nuevos contagiados en 24hs. 165 mas q ayer. Miles de runners corriendo e infectando. Cuarto dia seguido q no hay reten policial para pasar de Provincia a Capital. 🤬🤬 #QuedateEnTuCasa",NEGATIVE
Dice ahora 2 pac. Con 10 tostadas venian 14 la.cobran igual los empresarios.tambien son garkas. #Bagley,NEGATIVE
18 casos de coronavirus en el municipio bonaerense de Salto y los trabajadores de Bagley no estan contagiados https://t.co/NnZcvJbsrQ,NEUTRAL
"RT @MiguelFunesA: Con la Comision Gremial de Bagley, en Salto. 💪 https://t.co/s7VIs8lWpN",NEUTRAL
"RT @Diario26Oficial: Por casos de coronavirus, cerraron planta de Bagley-Arcor en Salto y hay 500 personas en cuarentena https://t.co/XbHUdx5HIX https://t.co/H2kGcEJYHI",NEGATIVE
"Sale HILO de avisos de Alfajores Blanco/Negro Bagley, cumbre absoluta del manejo estetico publicitario. https://t.co/um4FkI4osQ",POSITIVE
"Brecha de contagio de #COVID19 en Salto, pcia bs as. El foco, la fabrica de bagley-arcor, laburan 1500 personas. Fallo el protocolo claramente. +info aca: https://t.co/DxejpVcqTu https://t.co/VyKnMAu2jP",NEGATIVE
Las cajas de Bagley y Terrabusi “Fresh Pack” de aproximadamente 1 kg. https://t.co/feDsZw8R7b,NEUTRAL
Una medida gremial freno la produccion en la planta Bagley https://t.co/LH5Q8O9esY,NEGATIVE
Coronavirus: pararon la fabrica de Bagley en Buenos Aires porque un empleado dio positivo https://t.co/npJlHk9JS2,NEGATIVE
Paran la planta de Bagley por un caso positivo de coronavirus https://t.co/NRN3xkXzJb,NEGATIVE
RT @Juli_Strada: Arcor se ubica en el puesto 30 de fuga con U$S 255 millones de dolares. Bagley es controlada por Arcor desde el año 2005 (en sociedad con la francesa Danone). Bagley figura en la fuga del macrismo en el puesto 76 con 105 millones de dolares.,NEGATIVE
Arcor se ubica en el puesto 30 de fuga con U$S 255 millones de dolares. Bagley es controlada por Arcor desde el año 2005 (en sociedad con la francesa Danone). Bagley figura en la fuga del macrismo en el puesto 76 con 105 millones de dolares.,NEGATIVE
Dos conflictos gremiales el lunes terminaron en la detencion de mas de 40 empleados municipales y en la interrupcion de una asamblea en la planta de Bagley. Informe y analisis de @Juanleyes [⭐️ Solo suscriptores] https://t.co/EtQ0xVAaO5,NEGATIVE
"Crisis por coronavirus Empleados de Bagley, en asamblea: reclaman bono de $ 10 mil https://t.co/gNpAOCBRC8 https://t.co/PzF8cAtXVN",NEGATIVE
"RT @marianoemartin: Hoy hubo paro de dos horas en las plantas de @arcor en todo el pais por descuentos a trabajadores exceptuados de sus labores y para exigir el pago de un plus. En Cordoba intentaron detener al titular del sindicato de Alimentacion, Hector Morcillo, en la planta de Bagley. (Sigue) https://t.co/o1fDKuVfKg",NEGATIVE
He publicado un episodio en #ivoox Gustavo Bonifacio (Referente de Brahma Kumaris en La Plata) Quiero A Mi Pais #podcast https://t.co/2dHbkwfIz7,NEUTRAL
Just uploaded Moira Lowe (Directora de Brahma Kumaris Argentina) Quiero ... to @mixcloud https://t.co/u8f0wO6QVZ Listen up!,NEUTRAL
New show Moira Lowe (Directora de Brahma Kumaris Argentina) Quiero A Mi Pais @Nacho Platas https://t.co/660oo1lpfm,NEUTRAL
#Ranking 🌎 > LATINOAMERICA #1 #Bradesco #2 #Itau #3 #Corona #4 #Skol #5 #Telcel #6 #BodegaAurrera #7 #Falabella #8 #Brahma #9 #RedeGlobo #10 #AguilaCerveza #12 #Sodimac #16 #Televisa #19 #MercadoLibre #26 #Petrobras #33 #Natura #41 #YPF,NEUTRAL
"@V_deVanesa @Young_Lust15 Bueno, el pueblo se ha expresado. Brahma sera",POSITIVE
RT @CleitonCamposP: ¡Esto es para todos queridos amigos Bosteros! ¡Esa es la nueva Brahma Duplo Malte! Espero que pronto en Argentina puedan disfrutar de esta hermosa birra! Gran semana a todos ! AGUANTE BOQUITA AGUANTE NUESTRO AMOR AZUL Y ORO https://t.co/Ea8AbeYWdn,POSITIVE
@Romansocias Brahma Heineken,NEUTRAL
"RT @VertigoWarrior: Kbal Spean, Cambodia is commonly known as the Valley of a 1000 Lingas. Several Shiv Lingas and rock relief carvings of Rama, Hanuman, Vishnu, Brahma, Lakshmi are found along the stretch of the Stung Kbal Spean River. Sanatana Dharma was deeply entrenched in Cambodia..! https://t.co/Gf9nIkqRyP",NEUTRAL
FABRICANDO TRAP - DUKI entrevista completa BRAHMA https://t.co/cjPUm23kju,NEUTRAL
QT @findurvideo: RT @LilNasL: Quando a quarentena acabar e eu ver o garçom trazendo a Brahma e uma porção de batata https://t.co/KE3oMoX89c ; https://t.co/gUQbDPphkx,NEUTRAL
#FabricandoTrap: Por el evento de Cerveza Brahma a beneficio de la Fundacion SI https://t.co/2jKAyGMgpp https://t.co/2RFWcAWgkk,POSITIVE
�� #FabricandoTrap 🔥 La escena del #trap se junta a beneficio de @sifundacion para contarnos como se hace musica aca en nuestro pais! Suscribite al canal de Youtube de @CervezaBrahma para verlo #EnVivo ESTA NOCHE a partir de las 20hs 👉https://t.co/dl1y6deqHZ - #Brahma https://t.co/Q4OPZHOtnn,POSITIVE
QT @dipypapa: RT @BRUNOBE46572720: Brahma vos sabes ; Se viene se viene!!! Si lo llego hacer le quiero poner a ese momento #dipyfest. Estaria bueno que todo el mundo sepa de esta fiesta si me animo hacerla. Quieren?? Lo hago?? (Busco sponsors de la fiesta ja) https://t.co/4DbUZQkmzh,NEUTRAL
RT @VSertanejo: jorge e mateus: A eu: preciso de uma Brahma jorge e mateus: B eu: acho que e melhor uma caixa jorge e mateus: C eu: @BrahmaCerveja MANDA LOGO UM CAMINHÃO #JeMBrahmaLive #AprecieComModeração #ad,NEUTRAL
"Me acabo de dar cuenta que Brahma, ademas de una cerveza, es el dios creador para los hindues.",NEUTRAL
RT @10depastor: @LaCasacaBlog #CamisetasyBebidas la Trinca con la cerveza Corona. https://t.co/zb2F76Z3zv,NEUTRAL
"At least the folks at the #TulsaTrumpRally are too old, out of shape, and too few to riot afterwards. They’ll just go home and have a Budweiser, a few Hotpockets, and fall asleep in their Confederate flag onesies.",NEUTRAL
"No te pierdaa las ofertas de https://t.co/wICOwlY3cJ 24 latas de Budweiser a 929 pesos!! Si, 4 six pack!! https://t.co/6PksvMsQsM",NEUTRAL
"Para celebrar el Dia del Medio Ambiente, nada mejor que brindar con una Budweiser, una birra hecha 100% con energia renovable. Cada lata y botella de Bud estan hechas con energia del parque Eolico Budweiser en Achiras, Cordoba. #ChooseRenewables #DiaDelMedioAmbiente https://t.co/X7ssbvUke9",NEUTRAL
RT @PatriotJackiB: @SpeakerPelosi should stop flapping those dentures and stop fat shaming... Mexican word of the day: BUDWEISER #TacoTuesday https://t.co/lUDdwLeO5O,NEUTRAL
RT @bep: Tonight’s gonna be a good night 🙌 Less than 30 min away until we kick off @budweiser Rewind! See you there. #BEPBudRewind YouTube: https://t.co/djz3GKvQQb Facebook: https://t.co/0x4slHqybR https://t.co/073PqYjUZa,NEUTRAL
�� @budargentina esta donando botellas de alcohol en gel equivalente a la cantidad de alcohol que NO tiene su nueva Budweiser Prohibition 🔝 en total son mas de 3.500 botellas! 🔥 #lodamosvuelta https://t.co/qkkRKmg5tb,POSITIVE
Se suspendio la produccion de cerveza Corona https://t.co/DogKKUdig4,NEGATIVE
RT @MDMGeek: @Chiquita @McDonalds @Audi @CocaCola @VW @rwang0 Thank you for the update. 🙏🙌,NEUTRAL
@Chiquita @MDMGeek @McDonalds @Audi @CocaCola @VW MyPOV: thanks for sharing.,NEUTRAL
"RT @Chiquita: @MDMGeek @McDonalds @Audi @CocaCola @VW @rwang0 While we changed our logo to emphasize the importance of staying home during this pandemic, we also donated bananas to nonprofits across the US👍 We hope you keep on staying informed throughout this horrible crisis and remember to always #StaySafe!💛🍌",NEUTRAL
"Me gusta el cadbury de frutilla, digo por las dudas *guiño guiño*",POSITIVE
@itsjusWIL @HoldemMedia_Dan @JohnQTD @bradyaustin @McDonalds @BAustinMC @jvanlan I think that a ok?,NEUTRAL
Necesito este milkshake de oreo https://t.co/UZXcqF2JI4,POSITIVE
"RT @McgyverEdward: Para mis amigos de ⁦@LaCasacaBlog⁩: playeras de clubes #CamisetasYBebidas #ViernesTematicoCasaca: Corona(@atlasfc⁩,⁦@ClubDeCuervos⁩),Carlsberg(Liverpool FC),Pepsi(@Atlante⁩),Peñafiel(Atlante),Coca-Cola(@ClubAmerica⁩,⁦@ClubNecaxa⁩), Coors(Chelsea FC) https://t.co/eCg0PENFpR",NEUTRAL
@flor_nayma @juancho_lnpk @milka_argentina @publicitariastw @BridgethegapLat @patobarna @carla_york @sol__despeinada @Stolae ¡¡Ahhhh!! No habia entendido...,NEUTRAL
"RT @flor_nayma: Como en el 2020 una marca como @milka_argentina sigue sacando publicidades vetustas, sexistas y tribuneras que mezclan genitalidad con heroismo? Acaso las mujeres y varones trans no colaboran? Los heroes son solo los varones? @publicitariastw @dianamaffia @BridgethegapLat https://t.co/pQCjUAUtMq",NEGATIVE
@diegommadrid Hemos crecido a base Naranju y Bananitas Dolca. Somos la generacion perdida.,NEGATIVE
RT @Moria_Casan: No puedo creeeeeer que en una nota de forrandula para decir que un infiel estaba al palo de incendiado utilicen mi apellido de comienzo 🔥🤩 jaaaaaaa #CASANcrem 🥳🙉🤣🤣🤣,NEUTRAL
No puedo creeeeeer que en una nota de forrandula para decir que un infiel estaba al palo de incendiado utilicen mi apellido de comienzo 🔥🤩 jaaaaaaa #CASANcrem 🥳🙉🤣🤣🤣,NEUTRAL
No puedo creeeeeer que en una nota de forrandula para decir que un infiel estaba al palo de incendiado utilicen mi apellido de comienzo 🔥🤩jasaaa #CASANcrem 🥳🙉🤣🤣🤣,NEUTRAL
